"Label","Target","Correlation","p","Type"
"phoP","Escherichia virus HK022",0.964436984491302,7.59481366685577e-12,"undirected"
"phoQ","Escherichia virus HK022",0.999986970505118,0,"undirected"
"pmrA","Escherichia virus HK022",0.999986970505118,0,"undirected"
"pmrB","Escherichia virus HK022",0.999986970505118,0,"undirected"
"pmrC","Escherichia virus HK022",0.970537309258701,1.42774680966795e-12,"undirected"
"pmrF","Escherichia virus HK022",0.993192463415124,0,"undirected"
"tolC","Escherichia virus HK022",0.999986970505119,0,"undirected"
"Enterobacteria phage BP-4795","Escherichia virus HK022",0.846176432339912,2.58356434024165e-06,"undirected"
"Escherichia virus HK106","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Enterobacteria phage HK140","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Escherichia virus HK544","Escherichia virus HK022",0.999986970505119,0,"undirected"
"Escherichia virus HK633","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Enterobacteria phage IME10","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Enterobacteria phage P4","Escherichia virus HK022",0.937810044656507,1.05320241416962e-09,"undirected"
"Enterobacteria phage Sf101","Escherichia virus HK022",0.999974754269393,0,"undirected"
"Enterobacteria phage SfI","Escherichia virus HK022",0.995522427359831,0,"undirected"
"Enterobacteria phage SfV","Escherichia virus HK022",0.999981904229723,0,"undirected"
"Enterobacteria phage VT2phi_272","Escherichia virus HK022",0.999986970505119,0,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus HK022",0.99050166127992,0,"undirected"
"Enterobacteria phage cdtI","Escherichia virus HK022",0.997935998437537,0,"undirected"
"Escherichia virus fiAA91ss","Escherichia virus HK022",0.944966956318559,3.59841489938617e-10,"undirected"
"Enterobacteria phage mEp043 c-1","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Enterobacteria phage mEp235","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Enterobacteria phage mEp237","Escherichia virus HK022",0.83377139535823,4.94986287336019e-06,"undirected"
"Enterobacteria phage mEp460","Escherichia virus HK022",0.920249575329691,9.2541199148144e-09,"undirected"
"Escherichia virus mEpX1","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Escherichia virus mEpX2","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Enterobacterial phage mEp213","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Escherichia virus Cajan","Escherichia virus HK022",0.999986970505119,0,"undirected"
"Escherichia virus Min27","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Escherichia virus Seurat","Escherichia virus HK022",0.999986970505119,0,"undirected"
"Escherichia phage TL-2011b","Escherichia virus HK022",0.958050571034743,3.28028715301798e-11,"undirected"
"Escherichia virus pro147","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Escherichia virus pro483","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Escherichia phage slur01","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Escherichia virus 24B","Escherichia virus HK022",0.999986970505118,0,"undirected"
"Escherichia virus 186","Escherichia virus HK022",0.999986970505118,0,"undirected"
"astA","Escherichia virus HK97",0.964412361155503,7.64144303389003e-12,"undirected"
"lacY","Escherichia virus HK97",1,0,"undirected"
"lpfA","Escherichia virus HK97",1,0,"undirected"
"ompA","Escherichia virus HK97",1,0,"undirected"
"traA","Escherichia virus HK97",1,0,"undirected"
"yddA","Escherichia virus HK97",0.910599290576291,2.49556211251445e-08,"undirected"
"Plasmid 38606113","Escherichia virus HK97",0.990153843984545,0,"undirected"
"acrD","Escherichia virus HK97",0.899000407255393,7.16298618197442e-08,"undirected"
"acrE","Escherichia virus HK97",1,0,"undirected"
"acrF","Escherichia virus HK97",1,0,"undirected"
"acrS","Escherichia virus HK97",0.920558164523759,8.94706353449237e-09,"undirected"
"arnA","Escherichia virus HK97",1,0,"undirected"
"bacA","Escherichia virus HK97",0.995756806002765,0,"undirected"
"baeR","Escherichia virus HK97",1,0,"undirected"
"baeS","Escherichia virus HK97",0.969106130507908,2.17648121747516e-12,"undirected"
"blaAmpC","Escherichia virus HK97",1,0,"undirected"
"blaAmpH","Escherichia virus HK97",1,0,"undirected"
"cpxA","Escherichia virus HK97",0.945797323659148,3.14785530974859e-10,"undirected"
"cpxR","Escherichia virus HK97",0.928851547393276,3.42067929537393e-09,"undirected"
"crp","Escherichia virus HK97",0.822467301380168,8.5648359853252e-06,"undirected"
"emrA","Escherichia virus HK97",0.936011419522691,1.35227162800788e-09,"undirected"
"emrB","Escherichia virus HK97",1,0,"undirected"
"emrK","Escherichia virus HK97",0.879047579464886,3.36546166490592e-07,"undirected"
"evgA","Escherichia virus HK97",1,0,"undirected"
"evgS","Escherichia virus HK97",0.970523057090858,1.43396405860585e-12,"undirected"
"gadX","Escherichia virus HK97",0.913584329705049,1.85898736404511e-08,"undirected"
"H NS","Escherichia virus HK97",0.983369571633198,8.65973959207622e-15,"undirected"
"marA","Escherichia virus HK97",0.80937367043273,1.54419138382877e-05,"undirected"
"mdfA","Escherichia virus HK97",0.845688909009703,2.65322097803278e-06,"undirected"
"mdtA","Escherichia virus HK97",1,0,"undirected"
"mdtB","Escherichia virus HK97",1,0,"undirected"
"mdtC","Escherichia virus HK97",1,0,"undirected"
"mdtD","Escherichia virus HK97",0.841787064899511,3.27230862295913e-06,"undirected"
"mdtE","Escherichia virus HK97",1,0,"undirected"
"mdtF","Escherichia virus HK97",1,0,"undirected"
"mdtG","Escherichia virus HK97",1,0,"undirected"
"mdtH","Escherichia virus HK97",0.991409548052694,0,"undirected"
"mdtK","Escherichia virus HK97",0.894454002470525,1.04656545429904e-07,"undirected"
"mdtL","Escherichia virus HK97",0.817239681206437,1.0897316365277e-05,"undirected"
"mdtM","Escherichia virus HK97",0.958361294986136,3.07147640654648e-11,"undirected"
"mdtN","Escherichia virus HK97",1,0,"undirected"
"mdtO","Escherichia virus HK97",0.951820240704083,1.11489040222068e-10,"undirected"
"mdtP","Escherichia virus HK97",0.983634559604074,7.54951656745106e-15,"undirected"
"pbp2","Escherichia virus HK97",0.978137515708896,1.00142116821189e-13,"undirected"
"pbp4","Escherichia virus HK97",1,0,"undirected"
"phoP","Escherichia virus HK97",0.964524420119938,7.43072270381617e-12,"undirected"
"phoQ","Escherichia virus HK97",1,0,"undirected"
"pmrA","Escherichia virus HK97",1,0,"undirected"
"pmrB","Escherichia virus HK97",1,0,"undirected"
"pmrC","Escherichia virus HK97",0.97061819691596,1.39310785129965e-12,"undirected"
"pmrF","Escherichia virus HK97",0.993238328726693,0,"undirected"
"tolC","Escherichia virus HK97",1,0,"undirected"
"Enterobacteria phage BP-4795","Escherichia virus HK97",0.846338517463961,2.56076187366006e-06,"undirected"
"Escherichia virus HK106","Escherichia virus HK97",1,0,"undirected"
"Enterobacteria phage HK140","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus HK544","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus HK633","Escherichia virus HK97",1,0,"undirected"
"Enterobacteria phage IME10","Escherichia virus HK97",1,0,"undirected"
"Enterobacteria phage P4","Escherichia virus HK97",0.9379287086506,1.03570751974758e-09,"undirected"
"Enterobacteria phage Sf101","Escherichia virus HK97",0.999989434765359,0,"undirected"
"Enterobacteria phage SfI","Escherichia virus HK97",0.995601474350535,0,"undirected"
"Enterobacteria phage SfV","Escherichia virus HK97",0.999966011170169,0,"undirected"
"Enterobacteria phage VT2phi_272","Escherichia virus HK97",1,0,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus HK97",0.990570498753988,0,"undirected"
"Enterobacteria phage cdtI","Escherichia virus HK97",0.997893693585293,0,"undirected"
"Escherichia virus fiAA91ss","Escherichia virus HK97",0.945077356403577,3.53540308140055e-10,"undirected"
"Enterobacteria phage mEp043 c-1","Escherichia virus HK97",1,0,"undirected"
"Enterobacteria phage mEp235","Escherichia virus HK97",1,0,"undirected"
"Enterobacteria phage mEp237","Escherichia virus HK97",0.833996642943604,4.89408327020158e-06,"undirected"
"Enterobacteria phage mEp460","Escherichia virus HK97",0.92012788253096,9.37773725340207e-09,"undirected"
"Escherichia virus mEpX1","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus mEpX2","Escherichia virus HK97",1,0,"undirected"
"Enterobacterial phage mEp213","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus Cajan","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus Min27","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus Seurat","Escherichia virus HK97",1,0,"undirected"
"Escherichia phage TL-2011b","Escherichia virus HK97",0.957581520923073,3.61932706027801e-11,"undirected"
"Escherichia virus pro147","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus pro483","Escherichia virus HK97",1,0,"undirected"
"Escherichia phage slur01","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus 24B","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus 186","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus HK022","Escherichia virus HK97",0.999986970505118,0,"undirected"
"astA","Escherichia virus P2",0.962121660857763,1.32853728018745e-11,"undirected"
"lacY","Escherichia virus P2",0.998854708227159,0,"undirected"
"lpfA","Escherichia virus P2",0.998854708227159,0,"undirected"
"ompA","Escherichia virus P2",0.998854708227159,0,"undirected"
"traA","Escherichia virus P2",0.998854708227159,0,"undirected"
"yddA","Escherichia virus P2",0.926498670897502,4.54451010156731e-09,"undirected"
"Plasmid 38606113","Escherichia virus P2",0.98839183346068,4.44089209850063e-16,"undirected"
"acrD","Escherichia virus P2",0.89514537536685,9.89029294018451e-08,"undirected"
"acrE","Escherichia virus P2",0.998854708227159,0,"undirected"
"acrF","Escherichia virus P2",0.998854708227159,0,"undirected"
"acrS","Escherichia virus P2",0.927473020042037,4.04480715587852e-09,"undirected"
"arnA","Escherichia virus P2",0.998854708227159,0,"undirected"
"bacA","Escherichia virus P2",0.998388766454383,0,"undirected"
"baeR","Escherichia virus P2",0.998854708227159,0,"undirected"
"baeS","Escherichia virus P2",0.968606800148005,2.50999221407255e-12,"undirected"
"blaAmpC","Escherichia virus P2",0.998854708227159,0,"undirected"
"blaAmpH","Escherichia virus P2",0.998854708227159,0,"undirected"
"cpxA","Escherichia virus P2",0.943257178720141,4.70934846674709e-10,"undirected"
"cpxR","Escherichia virus P2",0.92673837495647,4.41678071894103e-09,"undirected"
"crp","Escherichia virus P2",0.819762709378132,9.71066922628161e-06,"undirected"
"emrA","Escherichia virus P2",0.942120324434057,5.60630208923385e-10,"undirected"
"emrB","Escherichia virus P2",0.998854708227159,0,"undirected"
"emrK","Escherichia virus P2",0.887248936538732,1.84533886615768e-07,"undirected"
"evgA","Escherichia virus P2",0.998854708227159,0,"undirected"
"evgS","Escherichia virus P2",0.977116568838146,1.50546242139171e-13,"undirected"
"gadX","Escherichia virus P2",0.915295219661226,1.56274773122078e-08,"undirected"
"H NS","Escherichia virus P2",0.981428559662676,2.33146835171283e-14,"undirected"
"marA","Escherichia virus P2",0.809900575076316,1.5093034216207e-05,"undirected"
"mdfA","Escherichia virus P2",0.842326163746988,3.17991098763848e-06,"undirected"
"mdtA","Escherichia virus P2",0.998854708227159,0,"undirected"
"mdtB","Escherichia virus P2",0.998854708227159,0,"undirected"
"mdtC","Escherichia virus P2",0.998854708227159,0,"undirected"
"mdtD","Escherichia virus P2",0.837543878982987,4.08502754511986e-06,"undirected"
"mdtE","Escherichia virus P2",0.998854708227159,0,"undirected"
"mdtF","Escherichia virus P2",0.998854708227159,0,"undirected"
"mdtG","Escherichia virus P2",0.998854708227159,0,"undirected"
"mdtH","Escherichia virus P2",0.989687324544562,0,"undirected"
"mdtK","Escherichia virus P2",0.891423537065167,1.33491307785505e-07,"undirected"
"mdtL","Escherichia virus P2",0.816504155646477,1.12661173914397e-05,"undirected"
"mdtM","Escherichia virus P2",0.963089676784839,1.05613295886542e-11,"undirected"
"mdtN","Escherichia virus P2",0.998854708227159,0,"undirected"
"mdtO","Escherichia virus P2",0.956986558613051,4.09374756316083e-11,"undirected"
"mdtP","Escherichia virus P2",0.986183956296981,1.77635683940025e-15,"undirected"
"pbp2","Escherichia virus P2",0.976728916505176,1.74749104076e-13,"undirected"
"pbp4","Escherichia virus P2",0.998854708227159,0,"undirected"
"phoP","Escherichia virus P2",0.96223542668711,1.29358745937225e-11,"undirected"
"phoQ","Escherichia virus P2",0.998854708227159,0,"undirected"
"pmrA","Escherichia virus P2",0.998854708227159,0,"undirected"
"pmrB","Escherichia virus P2",0.998854708227159,0,"undirected"
"pmrC","Escherichia virus P2",0.974415802170046,4.06563671617732e-13,"undirected"
"pmrF","Escherichia virus P2",0.991579962455899,0,"undirected"
"tolC","Escherichia virus P2",0.998854708227159,0,"undirected"
"Enterobacteria phage BP-4795","Escherichia virus P2",0.842979652560074,3.07096331697565e-06,"undirected"
"Escherichia virus HK106","Escherichia virus P2",0.998854708227159,0,"undirected"
"Enterobacteria phage HK140","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia virus HK544","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia virus HK633","Escherichia virus P2",0.998854708227159,0,"undirected"
"Enterobacteria phage IME10","Escherichia virus P2",0.998854708227159,0,"undirected"
"Enterobacteria phage P4","Escherichia virus P2",0.937588189053254,1.08661235564966e-09,"undirected"
"Enterobacteria phage Sf101","Escherichia virus P2",0.998932100744068,0,"undirected"
"Enterobacteria phage SfI","Escherichia virus P2",0.995496151834895,0,"undirected"
"Enterobacteria phage SfV","Escherichia virus P2",0.999039765123428,0,"undirected"
"Enterobacteria phage VT2phi_272","Escherichia virus P2",0.998854708227159,0,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus P2",0.988551244816868,4.44089209850063e-16,"undirected"
"Enterobacteria phage cdtI","Escherichia virus P2",0.998580931260184,0,"undirected"
"Escherichia virus fiAA91ss","Escherichia virus P2",0.944722302614779,3.74160258331813e-10,"undirected"
"Enterobacteria phage mEp043 c-1","Escherichia virus P2",0.998854708227159,0,"undirected"
"Enterobacteria phage mEp235","Escherichia virus P2",0.998854708227159,0,"undirected"
"Enterobacteria phage mEp237","Escherichia virus P2",0.831390159194016,5.57426082958834e-06,"undirected"
"Enterobacteria phage mEp460","Escherichia virus P2",0.926913730645507,4.32535607330919e-09,"undirected"
"Escherichia virus mEpX1","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia virus mEpX2","Escherichia virus P2",0.998854708227159,0,"undirected"
"Enterobacterial phage mEp213","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia virus Cajan","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia virus Min27","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia virus Seurat","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia phage TL-2011b","Escherichia virus P2",0.964839056974832,6.86606327349182e-12,"undirected"
"Escherichia virus pro147","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia virus pro483","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia phage slur01","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia virus 24B","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia virus 186","Escherichia virus P2",0.998854708227159,0,"undirected"
"Escherichia virus HK022","Escherichia virus P2",0.999050957400996,0,"undirected"
"Escherichia virus HK97","Escherichia virus P2",0.998854708227159,0,"undirected"
"astA","Escherichia virus Wphi",0.999611726097642,0,"undirected"
"lacY","Escherichia virus Wphi",0.971405196510363,1.09423581307055e-12,"undirected"
"lpfA","Escherichia virus Wphi",0.971405196510363,1.09423581307055e-12,"undirected"
"ompA","Escherichia virus Wphi",0.971405196510363,1.09423581307055e-12,"undirected"
"traA","Escherichia virus Wphi",0.971405196510363,1.09423581307055e-12,"undirected"
"yddA","Escherichia virus Wphi",0.879109404473296,3.35079606728073e-07,"undirected"
"Plasmid 38606113","Escherichia virus Wphi",0.959994147337258,2.15565343353319e-11,"undirected"
"acrD","Escherichia virus Wphi",0.955467189371143,5.56397150575094e-11,"undirected"
"acrE","Escherichia virus Wphi",0.971405196510363,1.09423581307055e-12,"undirected"
"acrF","Escherichia virus Wphi",0.971405196510363,1.09423581307055e-12,"undirected"
"acrS","Escherichia virus Wphi",0.889082729479517,1.60320727360386e-07,"undirected"
"arnA","Escherichia virus Wphi",0.971405196510363,1.09423581307055e-12,"undirected"
"bacA","Escherichia virus Wphi",0.966069501931959,5.00532948422006e-12,"undirected"
